ID,Name,Blurb,Goal,Slug,Country,Pledged,Backers_count,Currency,Deadline,Created_at,Launched_at,Staff_pick,Category_id,Category_name,Location_id,Location_name,Location_country,Location_state,fx_rate,Percent_funded
1178118092,"Lazr, A Cyberpunk Clothformer","Lazr is a unique, skill-based, physics-enhanced 2D platformer with cloth simulations in a cyberpunk world. Coming to PC, Switch + more!",10000,lazr-a-cyberpunk-clothformer,US,10432.51,421,USD,1582563618,1575901176,1579971618,TRUE,35,Video Games,2424766,Houston,US,TX,1,104.3251
822366803,"BlockYou! A fun, cool and quick-to-play card game","BlockYou! is an energetic, fun and quick-to-play card game for every age. Twist your cards and outsmart your friends and family!",3000,blockyou-a-cool-quick-to-play-card-game,NL,3946,238,EUR,1401344593,1396978057,1398752593,TRUE,34,Tabletop Games,735219,Zwolle,NL,Overyssel,1.19112989,131.5333333
1055774304,RepliCade: Mini Dragons Lair Arcade Machine Replica 12” Tall,Arcade-accurate 1/6 scale replica Dragons Lair arcade machine Collector’s Edition. Hand crafted wood cabinet featuring modern tech.,75000,replicade-mini-dragons-lair-arcade-machine-replica-12-tall,US,269797,2383,USD,1574215200,1571077720,1572368083,TRUE,12,Games,2442047,Los Angeles,US,CA,1,359.7293333
2048051217,Infinite Space 3: Sea of Stars,"A three-dimensional follow-up to our classic indie space-roguelikes, Strange Adventures and Weird Worlds.",30000,infinite-space-3-sea-of-stars,US,36661.08,1764,USD,1367650877,1363742252,1365058877,TRUE,35,Video Games,2490383,Seattle,US,WA,1,122.2036
225503499,Tales From the Loop – The Board Game,Step into Simon Stålenhag's stunning retro scifi world in this cooperative board game with miniatures by Paolo Parente's Dust Studio.,500000,tales-from-the-loop-the-board-game,SE,3397396.71,4008,SEK,1588878000,1585657352,1586264413,TRUE,34,Tabletop Games,906057,Stockholm,SE,Stockholm,0.11601079,679.479342
270622267,Role: A New Kind of Platform For The RPG Community,"Discover new games from passionate creators, meet new friends, and adventure together. Anyone can play, everyone is welcome.",60000,role-a-new-kind-of-platform-for-the-rpg-community,US,106982,2924,USD,1592524800,1588206975,1591107193,TRUE,34,Tabletop Games,2442047,Los Angeles,US,CA,1,178.3033333
2036448060,War Stories,"A cinematic, fast playing, super fun combat system for miniatures and tabletop.",25000,war-stories,US,38820,269,USD,1365458340,1357702792,1361573768,TRUE,34,Tabletop Games,2383660,Columbus,US,OH,1,155.28
1326350819,No Time To Explain indie game,I am you from the future. There is No Time To Explain. Follow m-- AAAUAUUGHHH!!!! Be part of an indie game with a sense of humor.,7000,no-time-to-explain-indie-game,US,26068.48,2052,USD,1306426241,1302079489,1302538241,TRUE,35,Video Games,2487956,San Francisco,US,CA,1,372.4068571
2037876822,"Mermaid Adventures, an RPG of Undersea Fun","A new kid-friendly RPG with simple mechanics and beautiful illustrations, great for any gaming group.",2000,mermaid-adventures-an-rpg-of-undersea-fun,US,5085,158,USD,1334530118,1321638929,1331851718,TRUE,12,Games,2503863,Tampa,US,FL,1,254.25
1564204061,Blade Symphony,"Blade Symphony is a multiplayer sword-fighting game, with breathtaking visuals and heart-pounding gameplay, from the makers of Dystopia",15000,blade-symphony,US,19058.52,481,USD,1314579306,1305140647,1311987306,TRUE,35,Video Games,2487956,San Francisco,US,CA,1,127.0568
1610823075,Pitfalls and Penguins: First Printing,Pitfalls and Penguins is a goofy tabletop fantasy RPG that favors improvisational comedy and imagination over simulation.,4000,pitfalls-and-penguins-first-printing,US,5477.06,271,USD,1344833940,1341271602,1341950169,TRUE,34,Tabletop Games,2457170,Nashville,US,TN,1,136.9265
124987664,Shadows of Esteren RPG: Dark Romanticism,"Celebrate the 8th anniversary of the most awarded french RPG, grab the last printed copies and discover our first artbook",10000,shadows-of-esteren-rpg-dark-romanticism,US,136333,1117,USD,1591113600,1582754270,1589212825,TRUE,34,Tabletop Games,615702,Paris,FR,Ile-de-France,1,1363.33
1669195373,Edge of Darkness Cliffs of Coldharbor from AEG,"A new expansion for the card crafting, worker placement game with variable Locations, designed by John D Clair",50000,edge-of-darkness-cliffs-of-coldharbor-from-aeg,US,220653.1,3697,USD,1570233600,1562444231,1569254105,TRUE,34,Tabletop Games,2487886,San Clemente,US,CA,1,441.3062
2025730589,No Mercy: For Lorne Hope,Fight for a forest under siege in this brawler for PC and Mac. Hope lies with your team—at a grave cost. What will you sacrifice?,30000,no-mercy-for-lorne-hope,US,36435.64,735,USD,1489668289,1399150211,1486561489,TRUE,35,Video Games,2383660,Columbus,US,OH,1,121.4521333
2108210256,Do: Pilgrims of the Flying Temple - A Storytelling Game,"Do: Pilgrims of the Flying Temple is a storytelling game about helping people and getting into trouble. For 3-5 players, ages 12+.",4000,do-pilgrims-of-the-flying-temple-a-storytelling-ga,US,24383.07,552,USD,1306271908,1302379744,1302383908,TRUE,12,Games,2464592,Oklahoma City,US,OK,1,609.57675
1700893361,Prince of Cats: a Shakespearean fairy tale visual novel,"A visual novel/life sim with Shakespearean characters and Nim, a cat spirit who is searching for her master, the Prince of Cats.",1000,prince-of-cats-a-shakespearean-fairy-tale-visual-n,NZ,2776.42,121,NZD,1555110373,1541631040,1552518373,TRUE,35,Video Games,2348079,Auckland,NZ,Auckland Region,0.67391802,277.642
1675666711,Cyberpunk Bar Sim - A Sci-Fi tycoon game,"Own and manage a futuristic bar, meet quirky customers, market, and expand!",3000,cyberpunk-bar-sim-a-sci-fi-tycoon-game,US,5293.11,264,USD,1573768650,1571163744,1571173050,TRUE,35,Video Games,2379574,Chicago,US,IL,1,176.437
387390031,The Library Tarot,"A set of fun, library-themed Major Arcana cards based on the Rider-Waite-Smith Tarot Deck.",2400,the-library-tarot,US,8583,259,USD,1556596800,1553180536,1553954011,TRUE,273,Playing Cards,2490383,Seattle,US,WA,1,357.625
1681739692,Missing in Jericho - A digital detective mystery,An experience that will challenge you to become a real-life detective in your own investigation.,15000,missing-in-jericho,BE,16899,310,EUR,1566525600,1558611809,1563895778,TRUE,12,Games,970013,Ghent,BE,Oost-Vlaanderen,1.19112989,112.66
525313381,Eterium - A Space Combat Sim for Windows PC,"Eterium is a space combat sim with story driven gameplay, advanced tactical AI, and intense 3D combat.",25000,eterium-a-space-combat-sim-for-windows-pc,US,25810.2,861,USD,1375286943,1372260079,1372694943,TRUE,35,Video Games,2442047,Los Angeles,US,CA,1,103.2408
1909492721,The Parsec RPG,"Parsec is a science-fiction table-top RPG of corporate operatives, spies, urban insurgents, space pirates and offworld exploration.",3300,the-parsec-rpg,US,12440.66,415,USD,1334798384,1331175216,1332206384,TRUE,12,Games,2389063,Dalton,US,OH,1,376.989697
1284111702,Apes and Aliens Jigsaw Puzzle,"Ridiculous, 1000-piece puzzle in a box.",5000,apes-and-aliens-jigsaw-puzzle,US,44841,1077,USD,1588431387,1584055604,1586616987,TRUE,274,Puzzles,2473224,Pittsburgh,US,PA,1,896.82
748979338,STREETS OF STEEL: The SideScrollin' Beat'em Up Boardgame,1-4 player SideScrollin' Co-Op boardgame. Steel City has fallen into disarray. You and your crew must clean up the streets!,32000,streets-of-steel-the-sidescrollin-beatem-up-boardg,US,83681,1164,USD,1528430340,1516121650,1525790860,TRUE,34,Tabletop Games,2477058,Providence,US,RI,1,261.503125
1067080573,FRONTIERS - Explore ● Discover ● Survive,"FRONTIERS - Explore, Discover & Survive in a massive, relaxing open world that emulates the tone of classic first person RPGs.",50000,frontiers-explore-discover-survive,US,157381.22,4574,USD,1374072542,1369025959,1371480542,TRUE,35,Video Games,2490383,Seattle,US,WA,1,314.76244
321753845,Slip,Slip is a fast paced side scrolling platformer for PC and Mac. Swap between two colors to avoid danger.,15000,slip,US,15084.01,252,USD,1382027285,1358947852,1379435285,TRUE,35,Video Games,890869,Gothenburg,SE,Vastra Gotaland,1,100.5600667
1482962260,Blume,Collect flowers and affect the market by laying tiles and cleverly pruning them!,4200,blume,US,40642,1430,USD,1556632722,1552168901,1554127122,TRUE,34,Tabletop Games,2487796,San Antonio,US,TX,1,967.6666667
2075590168,StarCraft Universe,A free to play science fiction Multi-Player Online RPG played through Battle.net on StarCraft II. (No StarCraft purchase required),80000,starcraft-universe,US,84918.63,1753,USD,1378860413,1331793481,1376268413,TRUE,35,Video Games,2486982,St. Louis,US,MO,1,106.1482875
666468813,Prof. Cat's Mazing Machine,"Help Prof. Cat's research in mazing machines, by helping fund this quirky motion based iOS puzzle game.",3000,prof-cats-mazing-machine,US,3438.93,159,USD,1333382935,1330891482,1330967335,TRUE,272,Mobile Games,2502213,Sunnyside,US,NY,1,114.631
973552417,LUNARK,Embark on a wild adventure set in the midst of a rebellion against a totalitarian regime in this new take on the cinematic platformer.,70000,lunark,CA,81655.34,2824,CAD,1550784600,1531877397,1548175778,TRUE,35,Video Games,3534,Montreal,CA,QC,0.7647932,116.6504857
1844897249,Come Out & Play San Francisco,Fall 2012 exhibition and festival of super fun STREET GAMES that turn SOMA into a GIANT PLAYGROUND!,7500,come-out-and-play-san-francisco-0,US,7547,139,USD,1347802960,1344146927,1345210960,TRUE,12,Games,2487956,San Francisco,US,CA,1,100.6266667
1504006176,Crescendo Giocoso Ritornello,A live action role-playlist with twelve larp scenarios from Oscar Biffi & The Italian Chamber Orchestra.,5000,crescendo-giocoso-ritornello,IT,8907,200,EUR,1593554340,1588868026,1590692402,TRUE,271,Live Games,710893,Bergamo,IT,Lombardy,1.19112989,178.14
1633738166,Magic Puzzles,Three 1000-piece jigsaw puzzles with a magical ending.,44400,magic-puzzles,US,3412042.5,62284,USD,1591203545,1585588248,1588611545,TRUE,274,Puzzles,2442047,Los Angeles,US,CA,1,7684.780405
1285559961,Littlewood - A Peaceful RPG,The world has already been saved. Now it’s time to rebuild your town along with the hearts of those around you.,1500,littlewood-a-peaceful-rpg,US,82061.65,3952,USD,1550163605,1537851190,1547571605,TRUE,35,Video Games,2466256,Orlando,US,FL,1,5470.776667
392702698,The Love Balloon,A story roleplaying game about matters of the heart set on board the legendary cruise ship Cloud Nine.,1200,the-love-balloon,US,1283,99,USD,1582819748,1579399425,1581523748,TRUE,34,Tabletop Games,44418,London,GB,England,1,106.9166667
507294234,Dust: Operation Babylon,"An alternate-history World War 2 game setting, featuring lasers, walking tanks, alien technology and much more!",50000,dust-operation-babylon,US,469313.5,1475,USD,1403209726,1399858818,1400617726,TRUE,34,Tabletop Games,2165352,Hong Kong,HK,Hong Kong Island,1,938.627
1345746849,Make Scurvy Dogs: Pirates and Privateers sail the seas!,"Scury Dogs: Pirates and Privateers is a board game from dern and obsidian, with gorgeous art and fun gameplay.",20000,make-scurvy-dogs-pirates-and-privateers-sail-the-s,US,23452.01,245,USD,1315324020,1311004194,1311204365,TRUE,34,Tabletop Games,2383558,Columbia,US,MD,1,117.26005
1410781391,Colors Live with Pressure-Sensitive Pen for Nintendo Switch,Portable painting unleashed! The critically acclaimed painting game/app is finally back.,150000,paint-on-switch,SE,2381323.71,4254,SEK,1591966443,1573481412,1589374443,TRUE,35,Video Games,906057,Stockholm,SE,Stockholm,0.11601079,1587.54914
437414465,Cthulhu Britannica: London -  Call of Cthulhu RPG boxed set,"A deluxe boxed setting for the Call of Cthulhu roleplaying game, putting 1920s London at your tentacle-tips!",15000,cthulhu-britannica-london-call-of-cthulhu-rpg-boxe,GB,90412.8,753,GBP,1386867616,1361453932,1384275616,TRUE,34,Tabletop Games,31278,Oxford,GB,England,1.33559137,602.752
455081915,Orthodoxy: An RPG about the Politics of Reconstruction,Orthodoxy is a game about the struggle between a central government and competing religious sects over a city's future.,1500,orthodoxy-an-rpg-about-the-politics-of-reconstruct,US,1898.11,92,USD,1403199331,1397164419,1400607331,TRUE,34,Tabletop Games,2503523,Tacoma,US,WA,1,126.5406667
939110796,Dungeon Party,The Hilarious Coin-Bouncing Role-Playing Game,5000,dungeon-party-0,US,135073.5,2554,USD,1581012000,1576715043,1578333550,TRUE,34,Tabletop Games,2473344,Plainfield,US,IL,1,2701.47
1509239519,The Walking Dead: All Out War Miniatures Game,"Based on the hit comic series The Walking Dead, this is the ultimate survival miniatures game. Will you survive?",50000,the-walking-dead-all-out-war-miniatures-game,US,685853,3737,USD,1456790340,1451489474,1454333794,TRUE,34,Tabletop Games,30720,Nottingham,GB,England,1,1371.706
1167746304,Red Box Games Norse Warrior Miniatures,please help fund the production of 6 new Norse Warrior character miniatures,6000,red-box-games-norse-warrior-miniatures,US,11075.5,291,USD,1390779000,1388412690,1389285230,TRUE,34,Tabletop Games,2368142,Brandon,US,MS,1,184.5916667
605953078,Sacred Fire: Psychological RPG about revenge and loyalty,"Develop your inner strength in a tactical choice-driven RPG inspired by Caledonia, featuring Doug Cockle, the voice of the Witcher.",50000,sacred-fire-psychological-rpg-about-revenge-and-lo,US,65000.65,1435,USD,1492041600,1359458871,1489609290,TRUE,35,Video Games,12589342,Manhattan,US,NY,1,130.0013
1957501737,Reichbusters: Projekt Vril,Aliens! Mutants! Weird science! Gather your Heroes to smash the Nazis in this cooperative action-adventure board game for 1-4 players.,100000,reichbusters-projekt-vril,US,911937,6509,USD,1543604399,1540847231,1542740399,TRUE,34,Tabletop Games,2459271,Newark,US,DE,1,911.937
515294080,"Eclipse Phase, Second Edition RPG",The Roleplaying Game of Transhuman Survival: a streamlined Second Edition!,35000,eclipse-phase-second-edition,US,187307,2533,USD,1495076400,1368933612,1493254847,TRUE,34,Tabletop Games,2379574,Chicago,US,IL,1,535.1628571
457508753,Kittens in a Blender: The Card Game,A dark-whimsical card game suitable for family play yet with enough tongue-in-scheek humor to satisfy any gamer.,15000,kittens-in-a-blender-the-card-game,US,20802.51,577,USD,1336892340,1334304077,1334793980,TRUE,34,Tabletop Games,2490383,Seattle,US,WA,1,138.6834
565582118,Monster Sanctuary - Monster Taming Metroidvania,"Collect, train and battle monsters in lovely side-view pixel world",20000,monster-sanctuary-monster-taming-metroidvania,DE,105297.55,4466,EUR,1542924000,1530133633,1540287794,TRUE,35,Video Games,518763,Frankfurt,DE,Brandenburg,1.19112989,526.48775
43860472,Farmageddon - The frenetic farming game,"Plant and harvest crops for fun and profit! Failing that, steal or blow up your neighbor's crops instead. That'll show 'em!",5000,farmageddon-the-frenetic-farming-game,US,25274.67,1243,USD,1330873268,1328000085,1328108468,TRUE,34,Tabletop Games,2487610,Salt Lake City,US,UT,1,505.4934
1453002609,XO: a retro sci-fi strategy game for PC/Mac/Linux,Command a ragtag fleet of starships to escape an unbeatable enemy and save what's left of humanity.,40000,xo-a-retro-sci-fi-strategy-game-for-pc-mac-linux,US,55314,2219,USD,1440032400,1428011958,1437396946,TRUE,35,Video Games,2475687,Portland,US,OR,1,138.285
1939104160,TTCombat Presents - Snappy Stencils,"Ever wanted to add that extra bit of flair to your tanks, planes and scenery? Now you can over and over, never have a drab model again!",1000,ttcombat-presents-snappy-stencils,GB,12765.84,378,GBP,1388607252,1385563777,1386015252,TRUE,34,Tabletop Games,12602181,Cornwall and Isles of Scilly,GB,England,1.33559137,1276.584
1067586148,Trekking the World: A Globetrotting Board Game 🌍,A beautifully illustrated game celebrating the pleasures and wonders of world travel.,32200,trekking-the-world,US,255616.55,6534,USD,1586865656,1573840245,1584446456,TRUE,34,Tabletop Games,2425818,Huntington,US,NY,1,793.8402174
993380740,LOVELAND Season 2 Pre-Game: The Legend of The Ghost Inches,Warning! There have been reports of strange phenomenon in the Greater Detroit Metro Complex. Ghost inch threat level: rainbow. Catch these $1 inches!,500,loveland-season-2-pre-game-the-legend-of-the-ghos,US,1779,110,USD,1268281380,1266701039,1266816674,TRUE,35,Video Games,2391585,Detroit,US,MI,1,355.8
1932217978,Baffledazzle!,"Puzzles that baffle the mind and dazzle the eye. Designed by hand, cut from wood, acrylic, and felt. Because puzzles deserve better.",12000,baffledazzle,US,13978,139,USD,1399248000,1390865324,1396446834,TRUE,274,Puzzles,2475687,Portland,US,OR,1,116.4833333
1021188582,Island Fortress,Island Fortress is a board game about building a mighty fortress on a harsh and unforgiving island colony.,15000,island-fortress,US,19829,244,USD,1326689940,1321417179,1321659917,TRUE,34,Tabletop Games,2460580,North Andover,US,MA,1,132.1933333
2147450956,Ark Worlds: MOBA Card Game,"Choose your heroes wisely. Ark Worlds is a 2 player, MOBA card game of tactics and resource management that sets up in minutes.",500,ark-worlds-moba-card-game,US,5026,181,USD,1584628375,1569172307,1582039992,TRUE,34,Tabletop Games,12589335,Brooklyn,US,NY,1,1005.2
1328591618,Back to Bed,"Ever wondered what its like to play a game within a surrealistic painting?                         
iPad/PC/Mac/Android/Linux/OUYA",12000,back-to-bed-0,US,13312.09,1106,USD,1363452694,1357895747,1361296294,TRUE,35,Video Games,551890,Aalborg,DK,Nordjylland,1,110.9340833
1576499520,Kingdom of Night: 80's Action RPG - Diablo meets Earthbound,"Horror, Fantasy, Action RPG set in small-town USA during the iconic 1980's that celebrates classic genre films of the era",10000,kingdom-of-night-80s-action-rpg-diablo-meets-earth,US,55051,1272,USD,1558234806,1554599415,1555642806,TRUE,35,Video Games,2471390,Phoenix,US,AZ,1,550.51
1013981721,Psycho Killer,Qu'est-ce que c'est? A tabletop card game based on retro Slasher films!,10000,psycho-killer,AU,28075.32,332,AUD,1589874327,1586388514,1587455127,TRUE,34,Tabletop Games,1100968,Canberra,AU,ACT,0.73662709,280.7532
942197560,Shovel Knight: Dungeon Duels,Shovel Knight: Dungeon Duels is a 1 to 4 player competitive side scrolling dungeon crawl based off of the Shovel Knight video game!,70000,shovel-knight-dungeon-duels-0,US,222713,2593,USD,1567879180,1565238347,1565719180,TRUE,34,Tabletop Games,2357024,Atlanta,US,GA,1,318.1614286
1600057422,Pota-Toss - Amazing Indie iOS game with GPS-based levels!,A new artillery game with location based levels! Now with the chance to be free with our $25K stretch goal!,7000,pota-toss-amazing-indie-ios-game-with-gps-based-le,US,14273,192,USD,1327287600,1322664586,1323041181,TRUE,272,Mobile Games,59426,San Jose,CR,San Jose,1,203.9
1867159028,Outlive,"A boardgame of worker displacement and survival! Scavenge, Survive and Prosper in a post-apocalyptic world.",35000,outlive,FR,411363.41,5771,EUR,1464814800,1462457160,1462809623,TRUE,34,Tabletop Games,615702,Paris,FR,Ile-de-France,1.19112989,1175.324029
1399604806,"MAZES The RPG of Dice, Danger, and Dungeons #ZineQuest","Adventuring like it was 1979, gaming designed for 2019. MAZES is powered by Polymorph a new role-playing system from 9th Level Games!",1979,mazes-the-rpg-of-dice-danger-and-dungeons-zineques,US,6785,227,USD,1551396600,1547341188,1549994403,TRUE,34,Tabletop Games,2460537,Norristown,US,PA,1,342.8499242
1050139758,KULT: Divinity Lost - Horror Roleplaying Game (RPG),"Death is only the beginning... The infamous contemporary horror roleplaying game KULT is back, 25 years after its inception!",95000,kult-divinity-lost-horror-roleplaying-game-rpg,SE,2746655.75,2733,SEK,1459458000,1452713027,1456408878,TRUE,34,Tabletop Games,906057,Stockholm,SE,Stockholm,0.11601079,2891.216579
32510612,VR Giants,Local Co-op VR + Platformer: David(PC) and Goliath(VR) on a Bromance Adventure,10000,vr-giants,AT,14730,520,EUR,1597355940,1542362578,1594713617,TRUE,35,Video Games,548536,Graz,AT,Styria,1.19112989,147.3
1955534717,CPU Wars Volume 1.0 - The Card Game,CPU Wars is a trump card game created by geeks for geeks. The purpose of the game is to win by choosing the best CPU spec.,3500,cpu-wars-volume-10-the-card-game,US,17752.08,746,USD,1324670400,1321916222,1322554075,TRUE,34,Tabletop Games,44418,London,GB,England,1,507.2022857
1545607496,Intrepid,"A cooperative, strategic, and highly asymmetric board game of survival aboard the International Space Station.",24000,intrepid,US,270333,5026,USD,1594330200,1591113524,1592924391,TRUE,34,Tabletop Games,2487610,Salt Lake City,US,UT,1,1126.3875
2065471430,Delta Green: The Role-Playing Game,Lovecraftian cosmic terror meets the War on Terror. The award-winning RPG setting comes thundering back in a new Cthulhu Mythos game.,40000,delta-green-the-role-playing-game,US,362324,2533,USD,1446130390,1443301187,1443538390,TRUE,34,Tabletop Games,2378803,Chelsea,US,AL,1,905.81
552245095,Okinawa Rush - a platform/fighting game with RPG elements.,"A martial arts platform game with RPG elements, many items to collect, unique ""FengShui"" system to be released on PC, PS4 and Xbox One.",10000,okinawa-rush-a-platform-fighting-game-with-rpg-ele,GB,10745,472,GBP,1505299661,1430339920,1502707661,TRUE,35,Video Games,44418,London,GB,England,1.33559137,107.45
13483671,Justin Wack and the Big Time Hack,Let's make a new point-and-click classic! ❤,250000,justin-wack-and-the-big-time-hack,SE,272403.71,469,SEK,1575496800,1570801976,1572939947,TRUE,35,Video Games,906057,Stockholm,SE,Stockholm,0.11601079,108.961484
1559165939,Data Hacker: Reboot (Relaunch),"[JRPG] Hack your way through enemies and barred gateways as the reality you know bends, breaks and crumbles around you...",2900,data-hacker-reboot-relaunch,GB,4683.25,302,GBP,1410294653,1403622661,1406838653,TRUE,35,Video Games,33079,Redruth,GB,England,1.33559137,161.4913793
139408440,Coins of the Tarot --- Metal Coins for tarot readings,Complete 78 coin tarot set with 78 card companion deck,8000,coins-of-the-tarot-metal-coins-for-tarot-readings,US,68533,790,USD,1583550000,1578451786,1580940863,TRUE,34,Tabletop Games,2371507,Buffalo Center,US,IA,1,856.6625
179908847,Spike: A Love Story Too,"Help a lonely spike trap express itself to a game mascot in the only way it can: SMASHING. And smash through a bunch of genres, too!",3000,spike-a-love-story-too,US,3147.66,173,USD,1332661538,1329960353,1330073138,TRUE,35,Video Games,2488042,San Jose,US,CA,1,104.922
1185198608,Kharon's Crypt - Even Death May Die,Nonlinear dungeon crawler videogame full of puzzles & challenges.Inspired by old Zelda games & Retro Pixel Art Game BoyColor Aesthetics,4200,kharons-crypt-even-death-may-die,ES,13886,720,EUR,1509046180,1505854667,1506454180,TRUE,35,Video Games,752212,Almeria,ES,Andalusia,1.19112989,330.6190476
1312198705,Sheol Board Game,"Sheol is a cooperative 1-4 player campaign game, set in a unique sci-fi world shrouded in an eternal night.",300000,sheol-board-game,IT,322064,2761,EUR,1591793992,1582124997,1589374792,TRUE,34,Tabletop Games,20149767,Milano,IT,Lombardy,1.19112989,107.3546667
1809755131,BOARD ROYALE - SURVIVAL CARD GAME,"A card game about survival and volatile friendships! Unique Mechanics, Highly Strategic and Highly socializing.",30000,board-royale-survival-card-game,CA,253395.79,3442,CAD,1570269540,1564696256,1567698911,TRUE,34,Tabletop Games,3534,Montreal,CA,QC,0.7647932,844.6526333
1966767223,Underground Kingdom: Gamebook for iPad/iPhone,Underground Kingdom is an interactive book for iPad/iPhone adapted from a classic Choose Your Own Adventure®* book,12000,underground-kingdom-interactive-gamebook-for-ipad,US,12293,287,USD,1347626642,1343103834,1345038242,TRUE,272,Mobile Games,2404563,Florida,US,IN,1,102.4416667
546569714,Defender of the Realm,"Become the next Defender of the Realm with this personalized, interactive, Facebook-Connected Choose Your Own Adventure app.",10000,defender-of-the-realm-0,US,11145.23,179,USD,1343216716,1338848721,1340624716,TRUE,272,Mobile Games,12589335,Brooklyn,US,NY,1,111.4523
1600323371,Tomorrow: an apocalyptic nightmare,"You are a world leader in the near-future, forced to depopulate the world to ensure human survival in this cooperative/competitive game",15000,tomorrow-an-apocalyptic-nightmare,US,66820.47,758,USD,1357621200,1354317006,1354848203,TRUE,34,Tabletop Games,2383660,Columbus,US,OH,1,445.4698
276779106,Sword of the Necromancer,Turn your foes into allies in this Dungeon Crawler Action RPG with Rogue-like elements,15000,sword-of-the-necromancer,ES,201526.5,5507,EUR,1588927570,1585149235,1586335570,TRUE,35,Video Games,753692,Barcelona,ES,Catalonia,1.19112989,1343.51
2010218455,Highrisers,A pixel-styled 2D build-and-explore urban survival-RPG.,50000,highrisers,DE,51867.5,1055,EUR,1482447600,1471941291,1479838618,TRUE,35,Video Games,676757,Munich,DE,Bavaria,1.19112989,103.735
490642866,Close Your - Life one blink at a time,"Close Your is the first game to use your webcam to track your blinking, telling a story of a life literally flashing before your eyes.",20000,close-your-life-one-blink-at-a-time,US,35992.15,1515,USD,1472835293,1461179236,1470156893,TRUE,35,Video Games,2442047,Los Angeles,US,CA,1,179.96075
513805344,Gem Blenders 💎 The Card Game,Pick your team. Customize a deck. Blend some gems.,8000,gem-blenders-the-card-game,US,8631.02,102,USD,1575349140,1547773705,1572638413,TRUE,34,Tabletop Games,12589335,Brooklyn,US,NY,1,107.88775
1577453986,Lords of Gossamer and Shadow: Diceless Role-Playing,Lords of Gossamer & Shadow is a stand alone game using Erick Wujcik's diceless rules system which powered Amber Diceless Role-Playing.,1000,lords-of-gossamer-and-shadow-diceless-role-playing,US,30090.5,772,USD,1368651600,1363556652,1364933702,TRUE,34,Tabletop Games,2389876,Dayton,US,OH,1,3009.05
121652677,Cthulhu: Death May Die,The Elder Ones are being summoned. Face the monsters and embrace your insanity so you may disrupt the ritual long enough to kill them!,200000,cthulhu-death-may-die,US,2412286.01,15831,USD,1532484000,1530256243,1531249202,TRUE,34,Tabletop Games,2357024,Atlanta,US,GA,1,1206.143005
407946890,Aeon Trespass: Odyssey,"AeonTrespass:Odyssey is an epic 1-4 player massive campaign game of adventures, base building and tactical battles with giant monsters.",50000,aeon-trespass-odyssey,US,1082551,8184,USD,1569879000,1567550383,1568052004,TRUE,34,Tabletop Games,493417,Gdansk,PL,Pomeranian,1,2165.102
230921693,Dysis,Dysis is a real time strategy/first person shooter hybrid.,5000,dysis,US,27522.67,1167,USD,1352037403,1339171382,1349441803,TRUE,35,Video Games,2485064,Roswell,US,GA,1,550.4534
155384546,Trudvang Legends,"Enter a rich fantasy world, based on Norse myths and sagas, where no gamemaster is needed to experience story-driven adventures!",200000,trudvang-legends,US,1492714,11808,USD,1565827200,1559763963,1563908403,TRUE,34,Tabletop Games,2357024,Atlanta,US,GA,1,746.357
721150830,Perfect Tides,"A point & click adventure game about the fun, alienation, stupidity and agony of being a teen.",30000,perfect-tides,US,53218,1045,USD,1519829922,1508860455,1517237922,TRUE,35,Video Games,2471217,Philadelphia,US,PA,1,177.3933333
1777578800,Eyra the Crow Maiden: A new adventure for the Nintendo (NES),Eyra the crow maiden is a Sword and Sorcery platformer action-adventure game to be released on a real NES cartridge later this year.,5500,eyra-the-crow-maiden-a-new-adventure-for-the-nintendo-nes,US,32507,435,USD,1584414207,1579555634,1581825807,TRUE,35,Video Games,2462289,Norwich,US,CT,1,591.0363636
1690704587,Time of Legends: Destinies,"Narrative, app-driven, RPG-like board game experience like no others!",40000,time-of-legends-destinies,US,627063.22,8925,USD,1571263140,1565636008,1569326446,TRUE,34,Tabletop Games,502075,Krakow,PL,Lesser Poland,1,1567.65805
512961719,Club Caveman: movie-quality animation in an app,Club Caveman is an interactive experience combining high-quality animation with touch gestures and voice recognition technology.,10000,club-caveman-movie-quality-animation-in-an-app,US,10409,163,USD,1344441542,1339018987,1341849542,TRUE,272,Mobile Games,2371863,Burbank,US,CA,1,104.09
1080030489,"Jak and Poi: a new twist on Rock, Paper, Scissors","As a kid, did you ever play a dinosaur, super hero or robot to try and win at Rock, Paper, Scissors? Jak and Poi is that game and more.",12500,jak-and-poi-a-new-twist-on-rock-paper-scissors,US,15712.55,202,USD,1324889466,1318859617,1321001466,TRUE,272,Mobile Games,2487889,San Diego,US,CA,1,125.7004
31013000,The Æsir Deck- Viking Gods on Playing Cards,"The deck will be Bicycle if pledges are over $8K!
Happy Ragnarok! Celebrate the ""end of the world"" with cards dedicated to Viking lore.",6000,the-aesir-deck-viking-gods-on-playing-cards,US,9609,445,USD,1393203600,1388764462,1389440128,TRUE,12,Games,2512170,Vienna,US,VA,1,160.15
1364696893,Techlandia,Silicon Valley meets Lovecraft in the Game of Smartphones and Supernatural Horror! A game for 1-4 players.,10000,techlandia,US,12013,261,USD,1567684871,1548991672,1565092871,TRUE,34,Tabletop Games,12589335,Brooklyn,US,NY,1,120.13
